model,train_time_sec,inf_time_per_frame_ms,preprocess_time_per_frame_ms,postprocess_time_per_frame_ms,total_time_per_frame_ms,checkpoint_used,eval_split,num_classes,bev_ap_mean,3d_ap_mean,kitti_3d_ap_easy,kitti_3d_ap_moderate,kitti_3d_ap_hard,kitti_bev_ap_easy,kitti_bev_ap_moderate,kitti_bev_ap_hard,kitti_3d_recall_easy,kitti_3d_recall_moderate,kitti_3d_recall_hard,bev_precision_mean,3d_precision_mean,bev_recall_mean,3d_recall_mean,bev_f1_mean,3d_f1_mean,bev_ap_0.25,bev_ap_0.50,bev_ap_0.75,bev_precision_0.25,bev_precision_0.50,bev_precision_0.75,3d_ap_0.25,3d_ap_0.50,3d_ap_0.75,3d_precision_0.25,3d_precision_0.50,3d_precision_0.75,bev_recall_0.25,bev_recall_0.50,bev_recall_0.75,3d_recall_0.25,3d_recall_0.50,3d_recall_0.75,bev_f1_0.25,bev_f1_0.50,bev_f1_0.75,3d_f1_0.25,3d_f1_0.50,3d_f1_0.75,precision,recall,f1,per_class_precision,per_class_recall,per_class_f1,epochs,batch,eval_batch,dataset,config_device,fixed_input_inference_ms,fixed_input_sample,fixed_input_num_points,fixed_input_dtype,fixed_input_device,fixed_input_iters,fixed_input_warmup,train_results_dir,eval_results_dir
pointpillars_aghri_finetuned_seed42,28369.19,11.371,,,11.371,/work/users/pwariyapperuma/aghri_pointpillars_finetune/outputs/pointpillars_aghri_seed42/full/best_aghri_bev_ap_mean_epoch_126.pth,val,1,0.273129,0.237417,,,,,,,,,,0.593394,0.503747,0.307981,0.261452,0.4055,0.344239,0.415859,0.353376,0.050153,0.80766,0.727727,0.244796,0.412062,0.295919,0.00427,0.802664,0.641132,0.067444,0.419188,0.377701,0.127053,0.416595,0.332757,0.035004,0.55192,0.497297,0.167283,0.548506,0.438122,0.046088,0.727727,0.377701,0.497297,{'person': 0.727727},{'person': 0.377701},{'person': 0.497297},160,4,1,/work/users/pwariyapperuma/aghri_second_finetune/data/aghri_mmdet3d/infos/agri_person_infos_val.pkl,0,11.371,/work/users/pwariyapperuma/aghri_second_finetune/data/aghri_mmdet3d/points/footpath1_3walk_mv_11_14_2024_2_label/1731593518_598263974.bin,20544,torch.float32,cuda:0,100,20,/work/users/pwariyapperuma/aghri_pointpillars_finetune/outputs/pointpillars_aghri_seed42/full,/work/users/pwariyapperuma/aghri_pointpillars_finetune/outputs/pointpillars_aghri_seed42/full
